56000 0.00288578 -0.000553235 -9.8066 2.83112e-05 9.07387e-05 -1.27245e-09 0.206796 0.00178573 0.445128 955.942 4.12469e-13 488.103 11.8274 4095
60000 0.00288308 -0.000559709 -9.8066 2.83116e-05 9.07387e-05 -1.3024e-09 0.225573 0.0052835 0.418888 955.942 4.12468e-13 487.965 11.8274 4095
64000 0.00288106 -0.000565593 -9.8066 2.83119e-05 9.07387e-05 -1.33004e-09 0.225217 0.00980619 0.429037 955.942 4.12468e-13 487.938 11.8274 4095
68000 0.00287954 -0.000571058 -9.8066 2.83121e-05 9.07387e-05 -1.35603e-09 0.215979 0.0115079 0.40932 955.942 4.12468e-13 488.108 11.8274 4095
72000 0.00287836 -0.000576224 -9.8066 2.83123e-05 9.07387e-05 -1.38084e-09 0.21361 0.00548701 0.432647 955.942 4.12468e-13 488.229 11.8274 4095
76000 0.00287743 -0.000581179 -9.8066 2.83124e-05 9.07387e-05 -1.40483e-09 0.220397 0.00985166 0.405177 955.942 4.12468e-13 488.12 11.8274 4095
80000 0.00287667 -0.000585984 -9.8066 2.83126e-05 9.07386e-05 -1.42822e-09 0.235812 -0.013951 0.427003 955.942 4.12468e-13 488.062 11.8274 4095
84000 0.00287604 -0.000590681 -9.8066 2.83127e-05 9.07386e-05 -1.45119e-09 0.215023 0.0171291 0.437032 955.942 4.12468e-13 488.097 11.8274 4095
88000 0.0028755 -0.000595303 -9.8066 2.83128e-05 9.07386e-05 -1.47386e-09 0.225406 0.0130067 0.430234 955.942 4.12468e-13 488.023 11.8274 4095
92000 0.00287502 -0.00059987 -9.8066 2.83128e-05 9.07386e-05 -1.49632e-09 0.208438 0.0191503 0.438374 955.942 4.12468e-13 488.03 11.8274 4095
96000 0.00287459 -0.0006044 -9.8066 2.83129e-05 9.07386e-05 -1.51863e-09 0.194136 0.0116549 0.418916 955.942 4.12468e-13 488.191 11.8274 4095
100000 0.00287418 -0.000608901 -9.8066 2.8313e-05 9.07386e-05 -1.54084e-09 0.227465 0.0126519 0.44055 955.942 4.12468e-13 488.112 11.8274 4095
104000 0.00287381 -0.000613384 -9.8066 2.83131e-05 9.07386e-05 -1.56296e-09 0.200193 0.00390079 0.426415 955.942 4.12468e-13 487.993 11.8274 4095
108000 0.00287344 -0.000617853 -9.8066 2.83131e-05 9.07386e-05 -1.58503e-09 0.207521 0.0327953 0.409503 955.942 4.12468e-13 487.976 11.8274 4095
112000 0.00287309 -0.000622312 -9.8066 2.83132e-05 9.07386e-05 -1.60707e-09 0.204493 0.0120911 0.423739 955.942 4.12468e-13 488.037 11.8274 4095
116000 0.00287275 -0.000626764 -9.8066 2.83133e-05 9.07386e-05 -1.62907e-09 0.225661 0.0423798 0.42792 955.942 4.12468e-13 488.064 11.8274 4095
120000 0.00287241 -0.000631211 -9.8066 2.83134e-05 9.07386e-05 -1.65106e-09 0.219882 0.0202865 0.430708 955.942 4.12468e-13 488.047 11.8274 4095
124000 0.00287207 -0.000635654 -9.8066 2.83134e-05 9.07386e-05 -1.67303e-09 0.209171 0.00450351 0.424968 955.942 4.12468e-13 488.072 11.8274 4095
128000 0.00287174 -0.000640095 -9.8066 2.83135e-05 9.07386e-05 -1.695e-09 0.211444 0.00718464 0.43334 955.942 4.12468e-13 488.081 11.8274 4095
132000 0.00287141 -0.000644535 -9.8066 2.83136e-05 9.07386e-05 -1.71695e-09 0.219161 7.66823e-05 0.423855 955.942 4.12468e-13 488.142 11.8274 4095
136000 0.00287108 -0.000648973 -9.8066 2.83136e-05 9.07386e-05 -1.73891e-09 0.207349 0.0142041 0.437355 955.942 4.12468e-13 488.092 11.8274 4095
140000 0.00287076 -0.00065341 -9.8066 2.83137e-05 9.07386e-05 -1.76085e-09 0.204194 -0.00550979 0.414399 955.942 4.12468e-13 488.018 11.8274 4095
144000 0.00287043 -0.000657846 -9.8066 2.83138e-05 9.07386e-05 -1.7828e-09 0.218867 0.0209907 0.429352 955.942 4.12468e-13 488.136 11.8274 4095
148000 0.00287011 -0.000662282 -9.8066 2.83138e-05 9.07386e-05 -1.80474e-09 0.204524 0.0107651 0.434706 955.942 4.12468e-13 488.02 11.8274 4095
152000 0.00286978 -0.000666718 -9.8066 2.83139e-05 9.07386e-05 -1.82668e-09 0.218541 0.00923195 0.431195 955.942 4.12468e-13 488.233 11.8274 4095
156000 0.00286946 -0.000671153 -9.8066 2.8314e-05 9.07386e-05 -1.84863e-09 0.215245 -0.00137948 0.43137 955.942 4.12468e-13 488.077 11.8274 4095
160000 0.00286913 -0.000675589 -9.8066 2.8314e-05 9.07386e-05 -1.87057e-09 0.215586 0.0152759 0.412638 955.942 4.12468e-13 487.956 11.8274 4095
164000 0.00286881 -0.000680024 -9.8066 2.83141e-05 9.07386e-05 -1.89251e-09 0.226497 0.00652392 0.426804 955.942 4.12468e-13 488.171 11.8274 4095
168000 0.00286848 -0.000684459 -9.8066 2.83142e-05 9.07386e-05 -1.91445e-09 0.207401 0.0132013 0.414711 955.942 4.12468e-13 488.055 11.8274 4095
172000 0.00286816 -0.000688894 -9.8066 2.83142e-05 9.07386e-05 -1.93639e-09 0.214485 0.0145706 0.441475 955.942 4.12468e-13 488.029 11.8274 4095
176000 0.00286783 -0.000693329 -9.8066 2.83143e-05 9.07386e-05 -1.95833e-09 0.211297 -0.00295317 0.412938 955.942 4.12468e-13 488.173 11.8274 4095
180000 0.00286751 -0.000697764 -9.8066 2.83144e-05 9.07386e-05 -1.98027e-09 0.214833 0.00745691 0.418392 955.942 4.12468e-13 488.05 11.8274 4095
184000 0.00286719 -0.000702199 -9.8066 2.83144e-05 9.07386e-05 -2.00221e-09 0.209799 0.00775623 0.435285 955.942 4.12468e-13 488.134 11.8274 4095
188000 0.00286686 -0.000706634 -9.8066 2.83145e-05 9.07385e-05 -2.02415e-09 0.213695 0.00572307 0.42347 955.942 4.12468e-13 488.194 11.8274 4095
192000 0.00286654 -0.000711069 -9.8066 2.83146e-05 9.07385e-05 -2.04609e-09 0.195549 0.00322058 0.444096 955.942 4.12468e-13 488.098 11.8274 4095
196000 0.00286621 -0.000715504 -9.8066 2.83146e-05 9.07385e-05 -2.06803e-09 0.222173 0.0159328 0.417676 955.942 4.12468e-13 488.253 11.8274 4095
200000 0.00286589 -0.000719939 -9.8066 2.83147e-05 9.07385e-05 -2.08997e-09 0.211911 0.0156449 0.432063 955.942 4.12468e-13 487.959 11.8274 4095
204000 0.00286556 -0.000724374 -9.8066 2.83148e-05 9.07385e-05 -2.1119e-09 0.228176 -0.023266 0.436195 955.942 4.12468e-13 488.136 11.8274 4095
208000 0.00286556 -0.000724374 -9.8066 2.83148e-05 9.07385e-05 -2.1119e-09 0.232086 0.00733959 0.433204 955.942 4.12468e-13 488.177 11.8274 4095
212000 0.00286492 -0.000733244 -9.8066 2.83149e-05 9.07385e-05 -2.15578e-09 0.228679 0.014444 0.430753 955.942 4.12468e-13 488.109 11.8274 4095
216000 0.00286459 -0.000737679 -9.8066 2.8315e-05 9.07385e-05 -2.17772e-09 0.226523 0.0209481 0.426996 955.942 4.12468e-13 488.126 11.8274 4095
220000 0.00286427 -0.000742114 -9.8066 2.8315e-05 9.07385e-05 -2.19966e-09 0.227452 0.0173702 0.424767 955.942 4.12468e-13 487.99 11.8274 4095
224000 0.00286394 -0.000746549 -9.8066 2.83151e-05 9.07385e-05 -2.2216e-09 0.207089 0.00777505 0.459 955.942 4.12468e-13 488.177 11.8274 4095
228000 0.00286362 -0.000750984 -9.8066 2.83152e-05 9.07385e-05 -2.24354e-09 0.23272 0.0117597 0.439414 955.942 4.12468e-13 487.94 11.8274 4095
232000 0.0028633 -0.000755419 -9.8066 2.83152e-05 9.07385e-05 -2.26548e-09 0.22285 0.0137001 0.425002 955.942 4.12468e-13 488.245 11.8274 4095
236000 0.00286297 -0.000759854 -9.8066 2.83153e-05 9.07385e-05 -2.28742e-09 0.216675 0.018968 0.435718 955.942 4.12468e-13 488.24 11.8274 4095
240000 0.00286265 -0.000764289 -9.8066 2.83154e-05 9.07385e-05 -2.30936e-09 0.2154 0.00235815 0.439471 955.942 4.12468e-13 488.161 11.8274 4095
244000 0.00286232 -0.000768724 -9.8066 2.83154e-05 9.07385e-05 -2.3313e-09 0.228357 0.0281266 0.428407 955.942 4.12468e-13 488.07 11.8274 4095
248000 0.002862 -0.000773159 -9.8066 2.83155e-05 9.07385e-05 -2.35324e-09 0.217386 -0.00149903 0.440723 955.942 4.12468e-13 488.051 11.8274 4095
252000 0.00286167 -0.000777594 -9.8066 2.83156e-05 9.07385e-05 -2.37518e-09 0.213265 0.00945425 0.431908 955.942 4.12468e-13 488.019 11.8274 4095
256000 0.00286135 -0.000782029 -9.8066 2.83156e-05 9.07385e-05 -2.39712e-09 0.196133 0.011295 0.414837 955.942 4.12468e-13 488.176 11.8274 4095
260000 0.00286103 -0.000786464 -9.8066 2.83157e-05 9.07385e-05 -2.41906e-09 0.229848 0.0197504 0.427775 955.942 4.12468e-13 488.056 11.8274 4095
264000 0.0028607 -0.000790899 -9.8066 2.83158e-05 9.07385e-05 -2.441e-09 0.210332 -0.00245683 0.427897 955.942 4.12468e-13 488.02 11.8274 4095
268000 0.00286038 -0.000795334 -9.8066 2.83158e-05 9.07385e-05 -2.46294e-09 0.223488 0.0250157 0.443005 955.942 4.12468e-13 488.023 11.8274 4095
272000 0.00286005 -0.000799769 -9.8066 2.83159e-05 9.07385e-05 -2.48488e-09 0.198531 0.00175579 0.43834 955.942 4.12468e-13 488.109 11.8274 4095
276000 0.00285973 -0.000804204 -9.8066 2.8316e-05 9.07385e-05 -2.50682e-09 0.221043 0.0213216 0.440845 955.942 4.12468e-13 488.128 11.8274 4095
280000 0.0028594 -0.000808639 -9.8066 2.8316e-05 9.07385e-05 -2.52876e-09 0.221383 0.0181501 0.424961 955.942 4.12468e-13 488.072 11.8274 4095
284000 0.00285908 -0.000813074 -9.8066 2.83161e-05 9.07385e-05 -2.5507e-09 0.209521 0.0227941 0.43578 955.942 4.12468e-13 488.055 11.8274 4095
288000 0.00285876 -0.000817509 -9.8066 2.83162e-05 9.07385e-05 -2.57264e-09 0.208714 0.00777548 0.422868 955.942 4.12468e-13 488.219 11.8274 4095
292000 0.00285843 -0.000821944 -9.8066 2.83162e-05 9.07385e-05 -2.59458e-09 0.204961 0.00266061 0.414581 955.942 4.12468e-13 487.97 11.8274 4095
296000 0.00285811 -0.000826379 -9.8066 2.83163e-05 9.07385e-05 -2.61652e-09 0.222745 0.016609 0.439201 955.942 4.12468e-13 488.081 11.8274 4095
300000 0.00285778 -0.000830814 -9.8066 2.83164e-05 9.07385e-05 -2.63846e-09 0.222995 0.00382538 0.412814 955.942 4.12468e-13 488.05 11.8274 4095
304000 0.00285746 -0.000835249 -9.8066 2.83164e-05 9.07385e-05 -2.6604e-09 0.205814 0.00685535 0.423777 955.942 4.12468e-13 488.209 11.8274 4095
308000 0.00285714 -0.000839684 -9.8066 2.83165e-05 9.07384e-05 -2.68234e-09 0.212706 0.0134419 0.41744 955.942 4.12468e-13 488.167 11.8274 4095
312000 0.00285681 -0.000844119 -9.8066 2.83166e-05 9.07384e-05 -2.70428e-09 0.213731 0.00629122 0.432541 955.942 4.12468e-13 488.021 11.8274 4095
316000 0.00285649 -0.000848554 -9.8066 2.83166e-05 9.07384e-05 -2.72622e-09 0.225808 -0.00269716 0.43532 955.942 4.12468e-13 488.218 11.8274 4095
320000 0.00285616 -0.000852989 -9.8066 2.83167e-05 9.07384e-05 -2.74816e-09 0.224207 0.0202671 0.435868 955.942 4.12468e-13 488.082 11.8274 4095
324000 0.00285584 -0.000857424 -9.8066 2.83168e-05 9.07384e-05 -2.7701e-09 0.217359 0.0241248 0.440701 955.942 4.12468e-13 487.995 11.8274 4095
328000 0.00285551 -0.000861859 -9.8066 2.83168e-05 9.07384e-05 -2.79204e-09 0.205189 0.00252558 0.423315 955.942 4.12468e-13 488.121 11.8274 4095
332000 0.00285519 -0.000866294 -9.8066 2.83169e-05 9.07384e-05 -2.81398e-09 0.217604 0.0132679 0.422562 955.942 4.12468e-13 488.13 11.8274 4095
336000 0.00285487 -0.00087073 -9.8066 2.8317e-05 9.07384e-05 -2.83592e-09 0.229147 0.0311393 0.445271 955.942 4.12468e-13 488.175 11.8274 4095
340000 0.00285454 -0.000875165 -9.8066 2.8317e-05 9.07384e-05 -2.85786e-09 0.214252 -0.000527006 0.441568 955.942 4.12468e-13 488.158 11.8274 4095
344000 0.00285422 -0.0008796 -9.8066 2.83171e-05 9.07384e-05 -2.8798e-09 0.215555 0.0211453 0.427494 955.942 4.12468e-13 488.088 11.8274 4095
348000 0.00285389 -0.000884035 -9.8066 2.83172e-05 9.07384e-05 -2.90174e-09 0.207347 0.0229382 0.431759 955.942 4.12468e-13 488.163 11.8274 4095
352000 0.00285357 -0.00088847 -9.8066 2.83172e-05 9.07384e-05 -2.92368e-09 0.204874 0.0105902 0.440627 955.942 4.12468e-13 487.997 11.8274 4095
356000 0.00285324 -0.000892905 -9.8066 2.83173e-05 9.07384e-05 -2.94562e-09 0.189034 -0.00722663 0.43725 955.942 4.12468e-13 488.138 11.8274 4095
360000 0.00285292 -0.00089734 -9.8066 2.83174e-05 9.07384e-05 -2.96756e-09 0.202356 0.00236448 0.436417 955.942 4.12468e-13 488.206 11.8274 4095
364000 0.0028526 -0.000901775 -9.8066 2.83174e-05 9.07384e-05 -2.9895e-09 0.192297 -0.0117148 0.418715 955.942 4.12468e-13 488.194 11.8274 4095
368000 0.00285227 -0.00090621 -9.8066 2.83175e-05 9.07384e-05 -3.01144e-09 0.213964 0.00578795 0.424262 955.942 4.12468e-13 488.101 11.8274 4095
372000 0.00285195 -0.000910645 -9.8066 2.83176e-05 9.07384e-05 -3.03338e-09 0.228079 0.0025592 0.415835 955.942 4.12468e-13 488.078 11.8274 4095
376000 0.00285162 -0.00091508 -9.8066 2.83176e-05 9.07384e-05 -3.05532e-09 0.217096 0.0273579 0.441114 955.942 4.12468e-13 488.085 11.8274 4095
380000 0.0028513 -0.000919515 -9.8066 2.83177e-05 9.07384e-05 -3.07726e-09 0.223022 0.0104608 0.430855 955.942 4.12468e-13 488.055 11.8274 4095
384000 0.00285098 -0.00092395 -9.8066 2.83178e-05 9.07384e-05 -3.0992e-09 0.196433 0.00537584 0.428735 955.942 4.12468e-13 488.159 11.8274 4095
388000 0.00285065 -0.000928385 -9.8066 2.83178e-05 9.07384e-05 -3.12114e-09 0.232358 0.0119611 0.450458 955.942 4.12468e-13 487.93 11.8274 4095
392000 0.00285033 -0.000932821 -9.8066 2.83179e-05 9.07384e-05 -3.14308e-09 0.228969 -0.00216951 0.414179 955.942 4.12468e-13 488.09 11.8274 4095
396000 0.00285 -0.000937256 -9.8066 2.8318e-05 9.07384e-05 -3.16502e-09 0.22449 0.0366376 0.444079 955.942 4.12468e-13 488.059 11.8274 4095
400000 0.00284968 -0.000941691 -9.8066 2.8318e-05 9.07384e-05 -3.18696e-09 0.216935 0.0179986 0.415987 955.942 4.12468e-13 488.019 11.8274 4095
404000 0.00284935 -0.000946126 -9.8066 2.83181e-05 9.07384e-05 -3.2089e-09 0.211753 0.0050146 0.435751 955.942 4.12468e-13 488.086 11.8274 4095
408000 0.00284903 -0.000950561 -9.8066 2.83182e-05 9.07384e-05 -3.23084e-09 0.207838 0.0147119 0.448076 955.942 4.12468e-13 488.243 11.8274 4095
412000 0.00284871 -0.000954996 -9.8066 2.83182e-05 9.07384e-05 -3.25278e-09 0.231172 0.0271856 0.424035 955.942 4.12468e-13 488.121 11.8274 4095
416000 0.00284838 -0.000959431 -9.8066 2.83183e-05 9.07384e-05 -3.27472e-09 0.20776 0.0192319 0.434321 955.942 4.12468e-13 488.074 11.8274 4095
420000 0.00284806 -0.000963866 -9.8066 2.83184e-05 9.07384e-05 -3.29666e-09 0.223056 0.00963523 0.421015 955.942 4.12468e-13 488.14 11.8274 4095
424000 0.00284773 -0.000968301 -9.8066 2.83184e-05 9.07383e-05 -3.3186e-09 0.215849 0.00838444 0.437431 955.942 4.12468e-13 488.023 11.8274 4095
428000 0.00284741 -0.000972737 -9.8066 2.83185e-05 9.07383e-05 -3.34054e-09 0.216774 0.0355812 0.434996 955.942 4.12468e-13 488.112 11.8274 4095
432000 0.00284708 -0.000977172 -9.8066 2.83186e-05 9.07383e-05 -3.36248e-09 0.210932 -0.00339544 0.421958 955.942 4.12468e-13 488.119 11.8274 4095
436000 0.00284676 -0.000981607 -9.8066 2.83186e-05 9.07383e-05 -3.38442e-09 0.228789 -0.00415169 0.444767 955.942 4.12468e-13 488.22 11.8274 4095
440000 0.00284644 -0.000986042 -9.8066 2.83187e-05 9.07383e-05 -3.40636e-09 0.219135 -0.00797351 0.439062 955.942 4.12468e-13 488.066 11.8274 4095
444000 0.00284611 -0.000990477 -9.8066 2.83188e-05 9.07383e-05 -3.4283e-09 0.20467 0.0211923 0.42471 955.942 4.12468e-13 487.996 11.8274 4095
448000 0.00284579 -0.000994912 -9.8066 2.83188e-05 9.07383e-05 -3.45024e-09 0.217187 0.0250632 0.440488 955.942 4.12468e-13 488.228 11.8274 4095
452000 0.00284546 -0.000999347 -9.8066 2.83189e-05 9.07383e-05 -3.47218e-09 0.215701 0.020237 0.419822 955.942 4.12468e-13 488.083 11.8274 4095
456000 0.00284514 -0.00100378 -9.8066 2.8319e-05 9.07383e-05 -3.49412e-09 0.188186 0.0227105 0.422872 955.942 4.12468e-13 488.023 11.8274 4095
460000 0.00284481 -0.00100822 -9.8066 2.8319e-05 9.07383e-05 -3.51606e-09 0.224131 0.00794328 0.417731 955.942 4.12468e-13 488.14 11.8274 4095
464000 0.00284449 -0.00101265 -9.8066 2.83191e-05 9.07383e-05 -3.538e-09 0.233306 0.0165946 0.424158 955.942 4.12468e-13 488.128 11.8274 4095
468000 0.00284417 -0.00101709 -9.8066 2.83192e-05 9.07383e-05 -3.55995e-09 0.214026 0.0219881 0.41793 955.942 4.12468e-13 488.107 11.8274 4095
472000 0.00284384 -0.00102152 -9.8066 2.83192e-05 9.07383e-05 -3.58189e-09 0.221067 0.025551 0.405752 955.942 4.12468e-13 488.16 11.8274 4095
476000 0.00284352 -0.00102596 -9.8066 2.83193e-05 9.07383e-05 -3.60383e-09 0.228084 0.0293788 0.433335 955.942 4.12468e-13 488.188 11.8274 4095
480000 0.00284319 -0.00103039 -9.8066 2.83194e-05 9.07383e-05 -3.62577e-09 0.218788 0.000105501 0.413645 955.942 4.12468e-13 488.03 11.8274 4095
484000 0.00284287 -0.00103483 -9.8066 2.83194e-05 9.07383e-05 -3.64771e-09 0.226258 0.0104167 0.43531 955.942 4.12468e-13 488.071 11.8274 4095
488000 0.00284254 -0.00103926 -9.8066 2.83195e-05 9.07383e-05 -3.66965e-09 0.200538 0.00500909 0.425028 955.942 4.12468e-13 488.014 11.8274 4095
492000 0.00284222 -0.0010437 -9.8066 2.83196e-05 9.07383e-05 -3.69159e-09 0.211438 0.00186795 0.437376 955.942 4.12468e-13 488.081 11.8274 4095
496000 0.0028419 -0.00104813 -9.8066 2.83196e-05 9.07383e-05 -3.71353e-09 0.203874 0.0182294 0.447909 955.942 4.12468e-13 488.177 11.8274 4095
500000 0.00284157 -0.00105257 -9.8066 2.83197e-05 9.07383e-05 -3.73547e-09 0.21723 0.00658771 0.426984 955.942 4.12468e-13 488.181 11.8274 4095
504000 0.00284125 -0.001057 -9.8066 2.83198e-05 9.07383e-05 -3.75741e-09 0.235704 -0.00376366 0.419421 955.942 4.12468e-13 488.056 11.8274 4095
508000 0.00284092 -0.00106144 -9.8066 2.83198e-05 9.07383e-05 -3.77935e-09 0.226834 0.00429566 0.431797 955.942 4.12468e-13 488.078 11.8274 4095
512000 0.0028406 -0.00106587 -9.8066 2.83199e-05 9.07383e-05 -3.80129e-09 0.215686 0.0254449 0.42535 955.942 4.12468e-13 488.104 11.8274 4095
516000 0.00284027 -0.00107031 -9.8066 2.832e-05 9.07383e-05 -3.82323e-09 0.232709 0.00319147 0.441889 955.942 4.12468e-13 488.149 11.8274 4095
520000 0.00283995 -0.00107474 -9.8066 2.832e-05 9.07383e-05 -3.84517e-09 0.227463 0.0218165 0.429357 955.942 4.12468e-13 488.158 11.8274 4095
524000 0.00283963 -0.00107918 -9.8066 2.83201e-05 9.07383e-05 -3.86711e-09 0.235507 0.00269856 0.4221 955.942 4.12468e-13 487.925 11.8274 4095
528000 0.0028393 -0.00108362 -9.8066 2.83202e-05 9.07383e-05 -3.88905e-09 0.229845 -0.00551104 0.437352 955.942 4.12468e-13 488.08 11.8274 4095
532000 0.00283898 -0.00108805 -9.8066 2.83202e-05 9.07382e-05 -3.91099e-09 0.20593 0.00230406 0.422177 955.942 4.12468e-13 488.186 11.8274 4095
536000 0.00283865 -0.00109249 -9.8066 2.83203e-05 9.07382e-05 -3.93294e-09 0.220931 0.00288326 0.433982 955.942 4.12468e-13 488.157 11.8274 4095
540000 0.00283833 -0.00109692 -9.8066 2.83204e-05 9.07382e-05 -3.95488e-09 0.23957 0.00597039 0.430705 955.942 4.12468e-13 488.048 11.8274 4095
544000 0.002838 -0.00110136 -9.8066 2.83204e-05 9.07382e-05 -3.97682e-09 0.222664 0.0254801 0.426282 955.942 4.12468e-13 488.056 11.8274 4095
548000 0.00283768 -0.00110579 -9.8066 2.83205e-05 9.07382e-05 -3.99876e-09 0.22506 0.00967542 0.42262 955.942 4.12468e-13 487.963 11.8274 4095
552000 0.00283736 -0.00111023 -9.8066 2.83206e-05 9.07382e-05 -4.0207e-09 0.215548 0.0136778 0.401847 955.942 4.12468e-13 488.16 11.8274 4095
556000 0.00283703 -0.00111466 -9.8066 2.83206e-05 9.07382e-05 -4.04264e-09 0.232313 0.00591668 0.409166 955.942 4.12468e-13 488.099 11.8274 4095
560000 0.00283671 -0.0011191 -9.8066 2.83207e-05 9.07382e-05 -4.06458e-09 0.211307 0.00446921 0.425739 955.942 4.12468e-13 488.1 11.8274 4095
564000 0.00283638 -0.00112353 -9.8066 2.83208e-05 9.07382e-05 -4.08652e-09 0.203683 0.00807481 0.435062 955.942 4.12468e-13 488.1 11.8274 4095
568000 0.00283606 -0.00112797 -9.8066 2.83208e-05 9.07382e-05 -4.10846e-09 0.216456 3.85553e-05 0.430316 955.942 4.12468e-13 488.189 11.8274 4095
572000 0.00283573 -0.0011324 -9.8066 2.83209e-05 9.07382e-05 -4.1304e-09 0.197959 0.0201543 0.425348 955.942 4.12468e-13 488.182 11.8274 4095
576000 0.00283541 -0.00113684 -9.8066 2.8321e-05 9.07382e-05 -4.15234e-09 0.23275 0.0157425 0.421403 955.942 4.12468e-13 488.028 11.8274 4095
580000 0.00283509 -0.00114127 -9.8066 2.8321e-05 9.07382e-05 -4.17428e-09 0.221073 0.014904 0.432954 955.942 4.12468e-13 488.054 11.8274 4095
584000 0.00283476 -0.00114571 -9.8066 2.83211e-05 9.07382e-05 -4.19623e-09 0.214404 0.0160752 0.437869 955.942 4.12468e-13 488.052 11.8274 4095
588000 0.00283444 -0.00115014 -9.8066 2.83212e-05 9.07382e-05 -4.21817e-09 0.194137 0.0222312 0.413032 955.942 4.12468e-13 487.998 11.8274 4095
592000 0.00283411 -0.00115458 -9.8066 2.83212e-05 9.07382e-05 -4.24011e-09 0.210587 -0.00462012 0.448603 955.942 4.12468e-13 488.25 11.8274 4095
596000 0.00283379 -0.00115901 -9.8066 2.83213e-05 9.07382e-05 -4.26205e-09 0.197656 0.00176126 0.427861 955.942 4.12468e-13 488.117 11.8274 4095
600000 0.00283346 -0.00116345 -9.8066 2.83214e-05 9.07382e-05 -4.28399e-09 0.213314 0.00778526 0.426947 955.942 4.12468e-13 488.075 11.8274 4095
604000 0.00283314 -0.00116788 -9.8066 2.83214e-05 9.07382e-05 -4.30593e-09 0.224547 0.023814 0.430639 955.942 4.12468e-13 487.985 11.8274 4095
608000 0.00283282 -0.00117232 -9.8066 2.83215e-05 9.07382e-05 -4.32787e-09 0.206164 0.017869 0.433317 955.942 4.12468e-13 488.185 11.8274 4095
612000 0.00283249 -0.00117675 -9.8066 2.83216e-05 9.07382e-05 -4.34981e-09 0.215229 -0.00459846 0.422255 955.942 4.12468e-13 488.164 11.8274 4095
616000 0.00283217 -0.00118119 -9.8066 2.83216e-05 9.07382e-05 -4.37175e-09 0.209622 0.0168061 0.421099 955.942 4.12468e-13 488.084 11.8274 4095
620000 0.00283184 -0.00118563 -9.8066 2.83217e-05 9.07382e-05 -4.39369e-09 0.224627 0.00970281 0.427769 955.942 4.12468e-13 488.155 11.8274 4095
624000 0.00283152 -0.00119006 -9.8066 2.83218e-05 9.07382e-05 -4.41563e-09 0.212939 -0.0031742 0.417139 955.942 4.12468e-13 488.121 11.8274 4095
628000 0.00283119 -0.0011945 -9.8066 2.83218e-05 9.07382e-05 -4.43758e-09 0.214168 -0.00184158 0.43309 955.942 4.12468e-13 488.098 11.8274 4095
632000 0.00283087 -0.00119893 -9.8066 2.83219e-05 9.07382e-05 -4.45952e-09 0.197299 0.0106024 0.424058 955.942 4.12468e-13 487.981 11.8274 4095
636000 0.00283055 -0.00120337 -9.8066 2.8322e-05 9.07382e-05 -4.48146e-09 0.206958 0.0133872 0.433111 955.942 4.12468e-13 487.977 11.8274 4095
640000 0.00283022 -0.0012078 -9.8066 2.8322e-05 9.07382e-05 -4.5034e-09 0.227857 0.0148939 0.441393 955.942 4.12468e-13 488.006 11.8274 4095
644000 0.0028299 -0.00121224 -9.8066 2.83221e-05 9.07382e-05 -4.52534e-09 0.21634 0.0039481 0.433815 955.942 4.12468e-13 488.045 11.8274 4095
